store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
6706226156296877388,0,0,0,5396,90,90
970317685715873732,0,0,0,5880,98,98
400109554900777168,0,0,0,3900,65,65
6732308852365733568,0,168,168,10073,1,1
5231313848399544516,0,0,0,0,0,0
5197083146746270726,0,0,0,0,0,0
9201807242159101652,0,0,0,5430,68,68
3168149444043812881,0,0,0,4500,75,75
5135316238073891448,0,0,0,5400,90,90
1795444311732318670,0,0,0,1919,32,32
3225942528431601575,0,0,0,6720,112,112
8145583416938431430,0,0,0,3809,64,64
8408014782554496254,0,0,0,4590,77,77
2014783587630696266,0,0,0,0,0,0
4643559070421993375,0,0,0,0,0,0
3890256832288080661,0,0,0,0,0,0
6796829937421088084,0,0,0,4980,83,83
2819692520530320363,0,23,23,4050,46,46
5845362972204604534,0,0,0,4620,77,77
6706400760894348398,0,133,133,10073,36,36
5483820175624871199,0,0,0,10073,168,168
2126865119564489075,0,0,0,5400,90,90
8488950128828023892,0,168,168,10080,1,1
3078298048079012992,0,77,77,10073,92,92
2896723432357246028,0,0,0,0,0,0
2037503682779574991,0,0,0,4590,77,77
2983617383176659641,0,0,0,3750,63,63
4234916313748117204,0,0,0,5175,87,87
7989858531053970257,0,0,0,5040,84,84
4251733315783672494,0,0,0,3660,61,61
7996934804357486367,0,54,54,3405,4,4
17985349924445228,2478,49,49,3403,50,50
7124899807841885520,2478,70,70,3403,29,29
6754146361723599621,0,0,0,7560,126,126
5219124227546303675,0,0,0,5040,84,84
372006500694852480,0,0,0,4185,70,70
6498297842154761525,0,0,0,7560,126,126
5048482931491933717,0,0,0,3870,65,65
5118019971489657617,0,0,0,6300,105,105
8026098285581802192,0,0,0,5040,84,84
4983900714740298471,0,0,0,1680,28,28
4063993431790538362,0,72,72,5637,23,23
3794191735087676566,0,0,0,8875,137,137
77980192110590523,0,0,0,5400,90,90
8046402285396570630,0,0,0,6300,105,105
5418719841334086930,0,0,0,5663,95,95
8313365686533360358,0,0,0,2940,49,49
8379971763753814428,0,84,84,7133,36,36
5666826500323186845,0,0,0,4290,72,72
4577987008403484650,0,154,154,10073,15,15
8376923182929081414,0,0,0,0,0,0
1521880540775133422,0,0,0,7560,126,126
134586904582732400,0,0,0,1916,32,32
5839921794206077998,0,91,91,10073,78,78
422048993053499733,0,0,0,5670,95,95
9031351021538606278,0,0,0,4680,78,78
601632978459741792,0,112,112,10073,57,57
1682487052930747014,0,25,25,1800,6,6
3050709901572905133,0,0,0,6300,105,105
6848695376585887688,0,76,76,7553,51,51
5359244428502329431,0,0,0,10073,168,168
8761168886347574630,0,0,0,0,0,0
2358207722040528228,0,0,0,0,0,0
4936533389974576274,0,0,0,10073,168,168
6130227199021765566,0,90,90,7553,36,36
6324006545485267200,0,0,0,0,0,0
5559148982342884422,0,0,0,4545,76,76
2187423554257335542,0,112,112,10073,57,57
9159257744604713332,0,0,0,3540,59,59
1680926741370289539,0,62,62,5663,33,33
2310930691467905187,0,0,0,0,0,0
5001064396986709708,0,106,106,8875,32,32
430327590402163697,0,0,0,6300,105,105
8612005270964026648,0,0,0,0,0,0
6912066137446863637,0,0,0,5693,95,95
4603820889041035087,0,29,29,3600,32,32
4062140729025870390,0,0,0,0,0,0
3410346038450972804,0,0,0,5040,84,84
4302769065271487884,0,0,0,10080,168,168
7842130704503069985,0,0,0,5873,98,98
8314612988352473360,0,0,0,7553,126,126
2562578401710340904,0,0,0,5355,90,90
1867927572401027648,0,77,77,5055,8,8
8826911675007356143,0,0,0,4515,76,76
1558591136304219131,0,0,0,10080,168,168
3695146452327879338,0,0,0,5040,84,84
5111252659047794512,0,0,0,5400,90,90
9078543330275062761,0,0,0,4320,72,72
2263182823154864839,0,168,168,10073,1,1
4511899385475207994,0,0,0,0,0,0
1521664155227930356,0,0,0,0,0,0
8472764318630706588,0,0,0,1350,23,23
1188161430221968360,0,42,42,3960,25,25
1239500310271378316,0,112,112,10073,57,57
5906065258466523867,0,0,0,7140,119,119
1841311603823846581,0,0,0,4560,76,76
1042592690930927782,0,0,0,10080,168,168
6504856692178216213,0,0,0,5873,98,98
3127802219485857742,0,0,0,0,0,0
4201454392555490587,0,111,111,7980,23,23
828467838130839333,0,0,0,0,0,0
338391885392367793,0,0,0,6180,103,103
6267688478447013254,0,0,0,10073,168,168
8101145866716204334,0,0,0,10080,168,168
3048238074526495894,0,0,0,0,0,0
1499986363897846660,0,90,90,8634,55,55
4682397063080748556,1420,24,24,2961,50,50
9200856878199184121,0,0,0,4875,82,82
7671951163441361292,0,0,0,0,0,0
6931132712777138584,0,0,0,4830,81,81
3545200491683575133,0,0,0,4140,69,69
2794820674186199577,0,0,0,0,0,0
5676450759771209383,0,0,0,5460,91,91
8298840813619389236,0,0,0,4620,77,77
7278459549516720251,0,119,119,7553,8,8
2577455701502992591,0,0,0,0,0,0
1818840863315629010,0,0,0,4500,75,75
1498841602648728779,0,48,48,10073,121,121
6950897736173197710,0,0,0,10073,168,168
3587177542183880255,0,0,0,0,0,0
1847165866796783822,0,0,0,7440,124,124
6249167890280127074,1597,27,27,2944,50,50
8141350446314116872,0,77,77,5040,8,8
622677673801426949,0,0,0,6810,114,114
8009512748561736005,0,0,0,4440,74,74
189887911053525869,0,0,0,5453,91,91
6759706190033933722,0,0,0,5040,84,84
4343465542500012644,0,54,54,4140,16,16
7363622862953457917,0,84,84,7140,36,36
144582376162315302,543,10,10,1303,22,22
5322379987999604518,0,0,0,5396,90,90
3110031060823036618,0,0,0,0,0,0
4009439121568288994,0,0,0,0,0,0
6039863419831822955,0,0,0,5460,91,91
6569143027382593398,0,0,0,5400,90,90
3912032312044374173,0,0,0,0,0,0
1220459219622194660,0,0,0,4620,77,77
6528569491489415821,0,0,0,10080,168,168
2006992303609636182,0,0,0,10080,168,168
7550771826605888166,0,39,39,3810,19,19
7632968535709171812,0,0,0,10073,168,168
718883255688102120,0,98,98,10080,71,71
4841787457327802598,0,0,0,4020,67,67
2060241437292225093,0,0,0,0,0,0
495313929250899836,0,0,0,0,0,0
3824158777963035555,0,38,38,2850,5,5
2159172063705870797,0,24,24,3990,43,43
3474108058625085162,0,0,0,0,0,0
4018378226008015279,0,0,0,2535,43,43
3731106613640217396,0,49,49,6090,54,54
879401411014204303,0,119,119,7980,15,15
903572690680792380,0,0,0,4110,69,69
384478236891792577,0,0,0,0,0,0
5319897989702820765,0,0,0,0,0,0
2369650069510316006,0,0,0,0,0,0
7609510742636561367,0,0,0,1980,33,33
5871763207427879284,0,0,0,4830,81,81
2200371578525703091,0,0,0,0,0,0
1887852968836243285,0,76,76,7440,49,49
7424091139979181686,0,0,0,0,0,0
8046778513849950341,0,0,0,5460,91,91
8014855622614823439,0,0,0,0,0,0
6850386133794338280,0,0,0,4515,76,76
1136959594363361613,0,0,0,0,0,0
7122372035242717523,0,0,0,0,0,0
2843006657938973919,0,0,0,3990,67,67
2793153748670138014,0,0,0,7560,126,126
5374596891700680328,0,0,0,0,0,0
1620079687201760374,0,0,0,5453,91,91
7541474527066228022,0,0,0,4605,77,77
5075099231683773717,0,0,0,3420,57,57
6857601708410877635,0,0,0,0,0,0
853631627639834938,0,0,0,8634,144,144
5187255509507334578,0,0,0,7133,119,119
7942275477999027758,0,48,48,10080,121,121
4385400709426735964,0,0,0,0,0,0
5824685300027047634,0,0,0,6720,112,112
3912209788376807617,0,0,0,0,0,0
1725521386313240512,0,0,0,0,0,0
2363254475684778152,0,0,0,5188,87,87
36906933682421990,0,0,0,0,0,0
6957083785738308678,277,5,5,2124,36,36
7730229831636583350,0,0,0,6000,100,100
6840281832376152380,0,0,0,3540,59,59
8178431436607011663,0,83,83,6116,20,20
2137989975826433158,0,0,0,0,0,0
7917271757715002992,0,0,0,5310,80,80
3521578168809941586,0,0,0,5325,89,89
5928375823404653806,0,133,133,10080,36,36
51688007980769524,0,0,0,10080,168,168
7820718941537355741,0,0,0,7110,119,119
25335725383824630,0,0,0,7500,125,125
1143303858683706929,0,0,0,10080,168,168
5706830863935011539,0,147,147,10073,22,22
5339977254004639510,0,0,0,0,0,0
8251195648340549256,0,0,0,10073,168,168
2998638671895927878,0,0,0,2820,47,47
4664409648698449337,0,0,0,3960,66,66
7108545006153997346,0,0,0,5873,98,98
2411064188820645009,0,0,0,0,0,0
5055451168229581541,0,0,0,0,0,0
8932058732094518938,0,0,0,4830,81,81
3655151688711491117,0,0,0,5355,90,90
1659994256008933582,0,0,0,3600,60,60
1921149783490964896,0,164,164,9870,1,1
1048472060871258012,0,0,0,5610,94,94
5715227160979644523,0,77,77,6090,25,25
2944380648688581321,0,0,0,5520,92,92
5156723337138861397,0,0,0,4410,74,74
7588293329747173169,0,0,0,3060,51,51
8662125166588896236,0,0,0,3750,63,63
7152743055277662674,0,0,0,0,0,0
8880819793063788720,0,0,0,10080,168,168
4767797229548964999,0,0,0,3675,62,62
1322452402311950477,0,0,0,0,0,0
4508579465793187553,0,0,0,5670,95,95
8989592931482256489,0,0,0,3060,51,51
1207935427234839942,0,84,84,5670,12,12
3003766864891078589,0,0,0,5250,88,88
2960297822790286171,0,0,0,3808,64,64
5340236937358793960,0,0,0,0,0,0
1689499139337485669,0,0,0,5265,88,88
3706233454491133542,0,0,0,4500,75,75
1581303026425371614,0,0,0,4155,70,70
7420234485520736703,0,118,118,10080,51,51
7755125872669392334,0,0,0,0,0,0
1694678942098631663,0,0,0,4830,81,81
7931865034804179193,0,0,0,7140,119,119
832155791732033434,0,0,0,0,0,0
1050110736424701586,0,0,0,2100,35,35
9038493686448635761,0,0,0,2970,50,50
6555002180570467067,0,0,0,2535,43,43
6634768563334184387,0,56,56,7560,71,71
5041348133900484280,0,0,0,5040,84,84
8949108150312103921,0,0,0,6720,112,112
3312388457423306494,0,0,0,0,0,0
1872028700820950055,0,0,0,0,0,0
6805581573213792366,0,0,0,3300,48,48
4137374281596220175,2079,35,35,2962,50,50
1371482436587725506,0,110,110,9933,57,57
349738152666253177,0,0,0,3615,61,61
4726331000416881899,2490,42,42,3625,61,61
7556329126654413020,2503,84,84,7571,85,85
3376656011033299273,0,0,0,4830,81,81
735545630619898167,0,0,0,0,0,0
8319318878506348038,0,0,0,0,0,0
599471361420330580,0,70,70,5490,22,22
4843091412003641892,0,105,105,10080,64,64
3418964798976409704,0,112,112,7553,15,15
1745390536943397691,0,73,73,4830,9,9
7986952029828845486,0,0,0,3600,60,60
6737785710386793403,0,65,65,8634,79,79
1266351990189516013,0,0,0,0,0,0
4769099381620543397,0,0,0,4110,69,69
3710472706906671238,2094,35,35,3367,57,57
7760449579699000140,0,0,0,5130,86,86
7139386604360720443,0,0,0,2535,43,43
790110782301298952,2503,42,42,3161,53,53
3174362223001916035,0,0,0,5460,91,91
6502156961813337770,0,0,0,0,0,0
2861300810372708044,0,0,0,9355,156,156
7604933846160420631,0,25,25,3900,41,41
5588019355566894050,0,0,0,5610,94,94
6614523831540505463,0,0,0,4620,77,77
4574962851609148720,0,0,0,0,0,0
2078295909528386257,0,0,0,0,0,0
8956479198572544923,0,0,0,10073,168,168
6478723424115065548,0,0,0,3750,63,63
7160238954475996207,0,0,0,4815,81,81
4629496719770923498,0,0,0,5188,87,87
4889882752003424561,429,8,8,3622,61,61
3402130582998969877,0,0,0,9870,165,165
1189436431457152387,0,0,0,2400,40,40
3173233291474724503,0,0,0,5400,90,90
6848535178727128900,0,0,0,5037,84,84
4215993723250136045,0,0,0,0,0,0
646862635677872649,0,0,0,7140,119,119
1078614651853409853,0,0,0,0,0,0
6922260514100003056,0,0,0,0,0,0
6050822843681460644,0,0,0,0,0,0
6949913012380946883,0,0,0,4200,70,70
541990897229675840,0,0,0,0,0,0
3396911999144042050,0,0,0,0,0,0
5927419642747746600,0,42,42,3780,22,22
7432060204007775265,0,0,0,0,0,0
759071928739969209,0,0,0,0,0,0
8340947495233644939,0,0,0,5670,95,95
7211946969977976595,0,41,41,3600,20,20
7738629096232062027,0,112,112,7140,8,8
574001156673839354,0,0,0,0,0,0
1640238918465345928,0,147,147,10073,22,22
7142400401530630998,0,0,0,4080,68,68
5508369663110819267,0,0,0,0,0,0
7194638486069841380,0,0,0,6600,110,110
4771960929946904618,0,0,0,3990,67,67
4621819568737315649,0,0,0,7560,126,126
3992506719555548811,0,56,56,7553,71,71
924541854219835406,0,34,34,5340,56,56
1759819906617227161,0,0,0,7560,126,126
452699122084283456,0,105,105,6720,8,8
9111021698033035541,0,0,0,3600,60,60
768992666525847309,0,0,0,10073,168,168
4005620476284356184,0,0,0,3990,67,67
4831828390516374247,0,98,98,10080,71,71
5267890397975703351,0,0,0,2940,49,49
4632138722176916092,0,0,0,0,0,0
7036831462703339354,0,0,0,4110,69,69
3336360837016636154,0,0,0,5610,94,94
7323207588687216189,0,0,0,7560,126,126
346732276444269746,0,147,147,10073,22,22
5044560149298205125,0,0,0,5460,91,91
2155394004865416317,0,84,84,7140,36,36
4322266895491732641,0,105,105,10080,64,64
4805710420772355934,0,0,0,0,0,0
5997377278956736066,0,118,118,10073,51,51
5059963425429966338,0,0,0,7440,124,124
8633984551266812130,0,0,0,5158,86,86
2629214850687686775,0,0,0,5460,91,91
3893168406082546831,0,154,154,10073,15,15
4695823066967062068,0,0,0,5520,92,92
3112963859409837163,0,0,0,3990,67,67
1740881331494532997,0,0,0,0,0,0
5291732446265576088,0,0,0,0,0,0
1314274815843129963,0,0,0,10073,168,168
2429495579799758906,0,109,109,6510,1,1
5401686844984988685,2137,36,36,6744,102,102
540066285435848187,0,0,0,0,0,0
2839160873867561367,0,0,0,1800,30,30
2296917342909950827,0,112,112,10073,57,57
414501743778540647,0,0,0,5040,84,84
9003478034329798807,0,0,0,3300,55,55
20876078165737550,0,168,168,10073,1,1
921300222448971283,0,0,0,0,0,0
6551574282689986213,0,35,35,5670,61,61
7960430881308399931,0,0,0,5400,90,90
6285483845594355011,0,0,0,3150,53,53
4341690153303153971,0,102,102,6120,1,1
637003634028276952,0,0,0,5040,84,84
8780270768668267909,0,0,0,0,0,0
5638047890015633338,0,0,0,5040,84,84
8487320100054752265,0,42,42,3150,11,11
6497714959292970287,0,0,0,1839,31,31
6114371731641795880,0,62,62,7553,65,65
4478523934712720152,0,0,0,4410,74,74
7493016601946201801,0,0,0,4155,70,70
9141611043881094669,0,0,0,0,0,0
1910872956490102215,0,0,0,5340,89,89
2275339947096152404,0,0,0,0,0,0
3413703240947416491,0,0,0,3570,60,60
3459712728075411958,0,0,0,5115,86,86
8169703894029693443,0,0,0,7553,126,126
5812881515818912908,0,69,69,5460,23,23
8554931859393954840,0,0,0,2880,48,48
715148370907107343,0,0,0,0,0,0
9216612860263478135,0,116,116,6954,1,1
7383431723807454562,0,0,0,2940,49,49
4068744180274307613,0,35,35,4980,49,49
6781454184755612334,0,65,65,4980,19,19
3518582802684474209,0,0,0,0,0,0
9083960416921264746,0,0,0,4620,0,0
8102616466650032691,0,0,0,0,0,0
313197198264667562,0,79,79,5637,15,15
1749387130864268227,0,62,62,3780,2,2
5060957219290312913,0,0,0,0,0,0
8962557678990728264,0,0,0,0,0,0
555725091806549851,0,0,0,0,0,0
350773269257067104,0,90,90,8880,48,48
6037294868073280124,0,0,0,4920,0,0
1639892478985907487,0,0,0,3540,59,59
1334630898511525093,0,168,168,10073,1,1
6064517911918104424,0,0,0,3900,65,65
2346831053818144522,0,0,0,4515,76,76
5285652051230820803,0,0,0,2700,45,45
3135795312348222906,0,0,0,0,0,0
3155521927319500954,0,0,0,6660,111,111
6769461538909467887,0,104,104,10073,65,65
43238966542773561,0,0,0,0,0,0
981104245064132498,0,0,0,5453,91,91
7590618677812053672,0,46,46,6420,62,62
7734678648069321417,0,0,0,10080,168,168
1428875504402514357,0,0,0,7140,119,119
5347322395732726438,0,0,0,4050,68,68
5798794872730749271,0,119,119,7553,8,8
199385451887935082,0,83,83,8634,62,62
47589556541767641,0,0,0,2280,38,38
5007880440477590951,0,0,0,7560,126,126
3981100817087735334,0,0,0,3870,65,65
3558549506969926569,0,0,0,3180,53,53
4291004431725017995,0,45,45,4830,37,37
3291183849752136781,0,0,0,5880,98,98
8185193707264316160,0,0,0,5250,88,88
2307557369959650683,0,0,0,0,0,0
1351551378179934387,0,112,112,7140,8,8
5956572469463552043,0,0,0,3300,55,55
223865218816979210,0,0,0,5250,88,88
538088594312312115,0,0,0,2985,50,50
8504647545260410530,0,49,49,7553,78,78
6510062962990480851,0,0,0,3780,63,63
8574516551510353402,0,0,0,4980,83,83
7728374954598545135,0,0,0,4110,69,69
558606924142336791,0,0,0,5040,84,84
1852174922401096316,2509,42,42,7565,127,127
2786793496389485572,0,86,86,5354,4,4
2386861096572664008,0,0,0,10073,168,168
6181681465249621137,0,0,0,0,0,0
9043224932257946069,0,70,70,10073,99,99
2703321977983023614,0,56,56,4195,15,15
8605792781614382846,0,119,119,10080,50,50
6866907039353643050,0,0,0,0,0,0
859646658300725213,0,0,0,1080,18,18
1663926617562089502,0,0,0,4620,77,77
539308991638256932,0,0,0,5033,84,84
6844516224196073488,0,0,0,10073,168,168
8679230831688496970,0,0,0,0,0,0
8470778157853411202,0,0,0,0,0,0
482196572349659768,0,0,0,4260,71,71
4633173834833828846,0,0,0,7440,124,124
2529755651934246750,0,0,0,10073,168,168
5038183005548056619,0,0,0,0,0,0
7434977392392020033,0,0,0,5130,86,86
8624699996973144820,0,0,0,10073,168,168
6034454880939136883,0,0,0,10080,168,168
8458302219485922912,0,27,27,3780,37,37
2018173534405372874,0,0,0,5880,98,98
1043071991291188607,0,0,0,0,0,0
723005028945435219,0,0,0,4815,81,81
3618539765197740034,0,0,0,6600,110,110
4142447064566797432,0,0,0,10073,168,168
6452192800032147861,0,104,104,7553,23,23
6363667696664616107,0,0,0,5993,100,100
69853736712843975,2462,98,98,7619,71,71
5531854898210054038,0,0,0,0,0,0
5927647657345321716,0,0,0,3990,67,67
1097657735530242385,0,0,0,2100,35,35
4837043086804659251,0,0,0,10073,168,168
2425376330901524925,0,126,126,10080,43,43
1723275522870193313,0,0,0,2730,46,46
2341123221590192187,0,0,0,2985,50,50
7873771783642230404,0,0,0,10080,168,168
5682194138442776356,0,154,154,10073,15,15
1741793936337223676,0,0,0,0,0,0
1145220256665340940,0,45,45,5188,43,43
5462798746166483767,0,69,69,6660,43,43
9025399557726103825,0,0,0,0,0,0
8031377277171881264,0,168,168,10073,1,1
7333626145076133927,0,0,0,5880,98,98
6028655904317149623,0,0,0,4920,0,0
4085439867660647631,0,0,0,3960,66,66
8648138276786994250,0,0,0,0,0,0
7509719641437727143,0,0,0,0,0,0
4071585836251697100,0,0,0,6090,102,102
8647024396288007714,2461,111,111,7613,57,57
3298471697520158732,0,0,0,3960,66,66
8986636911105775821,0,0,0,5325,89,89
3011533055058225563,0,0,0,6720,112,112
3270634808391144788,0,0,0,5396,90,90
4347659614652875346,0,77,77,10073,92,92
4289205734103000532,0,0,0,5873,98,98
2987245876427282856,0,87,87,6925,30,30
4681532392046726397,0,0,0,10073,168,168
5183090772613686032,0,0,0,10073,168,168
1383351499106565655,0,0,0,0,0,0
7477936072929364471,0,0,0,5250,88,88
5345564892456575234,0,161,161,10073,8,8
7579895440593717695,0,0,0,7140,119,119
2866909813936410488,0,0,0,5040,84,84
6579551277838761559,0,0,0,5490,92,92
1932307460774476226,0,0,0,0,0,0
2095459335109010700,0,90,90,10073,79,79
3515644898499229869,0,0,0,6090,102,102
8054766691200204910,0,0,0,0,0,0
3590870597372017890,0,0,0,0,0,0
346366105785481385,0,55,55,3900,11,11
7230788763673470274,0,0,0,0,0,0
6223771063944997356,0,51,51,6330,56,56
5812627654290115200,0,0,0,6300,105,105
956668268808968967,0,0,0,3540,59,59
1703292291596575392,0,0,0,3780,63,63
1021751857440600161,0,0,0,5158,86,86
4756004534004625182,0,0,0,0,0,0
165802462521250297,0,0,0,5040,84,84
2727145861871886117,0,56,56,10073,113,113
4886645741778903910,0,0,0,5663,95,95
1123225066534281122,0,0,0,3540,59,59
760198859156345728,0,0,0,0,0,0
4028732804172537134,0,0,0,5040,84,84
1508040010409004082,0,0,0,5490,92,92
6484924953780070844,0,0,0,0,0,0
5374610173597106629,0,0,0,2400,40,40
7626544242672120819,0,0,0,0,0,0
4853198177074687043,0,0,0,3900,65,65
8454008594402473594,0,0,0,0,0,0
7242061329018182919,0,0,0,10073,168,168
7630373494858276351,0,0,0,4815,81,81
8513423004785338269,0,0,0,5130,86,86
4911531977726625597,0,0,0,5880,98,98
2216180254025172554,0,0,0,0,0,0
6793799627649814812,0,112,112,7140,8,8
478219350604909404,0,0,0,6390,107,107
8830093612950271828,0,0,0,4890,82,82
5357593179198172037,0,0,0,4275,72,72
1086760578317199372,0,0,0,3780,63,63
2027378754189802522,0,97,97,7553,30,30
4983291482263187599,0,0,0,0,0,0
2265369586405402376,0,0,0,0,0,0
7068385513626956826,0,104,104,7553,22,22
2720102999717457948,0,0,0,0,0,0
8046016041209894575,0,0,0,0,0,0
7703671065798408592,0,0,0,0,0,0
2649340245056723895,0,0,0,0,0,0
2723172216807087715,0,0,0,0,0,0
381263880267065967,0,49,49,10080,120,120
2910108311685413744,0,0,0,4650,78,78
4122466595272437313,0,0,0,6390,107,107
3773786417701623880,0,0,0,4200,70,70
5216380531013915866,0,0,0,0,0,0
7428814857704722091,0,0,0,4198,70,70
6135054127582734520,0,109,109,6954,8,8
6026311558591049548,0,0,0,5040,84,84
5088232387365478214,0,126,126,10073,43,43
1636370403159137829,0,0,0,7140,119,119
3034759654120935965,0,0,0,4275,72,72
6669772511647378799,0,161,161,10080,8,8
7409811026710436853,0,0,0,10080,168,168
9107973918729951358,0,161,161,10073,8,8
1269514693646078032,0,0,0,4320,72,72
8056279986154325992,0,72,72,5354,19,19
2805711609029712647,0,0,0,5396,90,90
4870843311978545325,0,0,0,6300,105,105
7382561148731968842,0,168,168,10080,1,1
4904183169858519628,0,161,161,10073,8,8
4777304470021626450,0,0,0,0,0,0
5941053254697077626,0,0,0,5220,87,87
37936032450764521,0,43,43,5351,47,47
3562955432792010267,0,0,0,7133,119,119
9057678674545346686,0,0,0,0,0,0
8256012737043827354,0,0,0,0,0,0
1611330780821059464,0,119,119,10073,50,50
5382027116373588252,0,0,0,7140,119,119
3080466384060436501,0,0,0,4620,77,77
8790127857350256448,0,0,0,0,0,0
6065912761121231900,0,0,0,0,0,0
6013612312650780121,0,0,0,1916,32,32
3039358902207215770,0,0,0,10080,168,168
2270290649974819036,0,63,63,5040,22,22
1613282803503313704,0,140,140,10073,29,29
8332832574567480146,0,0,0,7133,119,119
8429679604291914750,0,0,0,4200,70,70
7420169498974059688,0,0,0,1500,25,25
5078605740053898035,0,0,0,4320,72,72
8533863999231320770,0,0,0,0,0,0
8810096342546195549,0,0,0,0,0,0
1030520037427647364,0,0,0,3630,61,61
4385931885221086411,0,60,60,6954,57,57
7249098243295260127,0,0,0,4200,70,70
4794524415781198065,0,0,0,6300,105,105
4761958723483799904,0,0,0,0,0,0
5599805648537780635,0,0,0,0,0,0
2930625050782019184,0,0,0,5580,93,93
5632797012366283008,0,20,20,5880,79,79
4019015599526412406,0,44,44,5500,48,48
6835088862222462034,0,154,154,10073,15,15
216716787515611232,0,48,48,3540,12,12
8636530640121278,0,0,0,0,0,0
7351458803777187660,0,83,83,5040,2,2
2250695671003973351,0,0,0,10073,168,168
1580780850006931716,0,0,0,5460,91,91
4073959319596075339,0,23,23,4980,61,61
476662312967805097,0,0,0,3780,63,63
6108568838704593560,0,0,0,0,0,0
5976465791287427525,0,0,0,4815,81,81
2480582646913879417,0,140,140,10073,29,29
5466265854011728519,0,0,0,6600,110,110
6030204557937707429,0,0,0,0,0,0
5287973448863488646,0,0,0,10073,168,168
6940540018798548686,0,0,0,750,13,13
6324195828355076828,0,147,147,10073,22,22
2374847493119414554,0,0,0,5098,85,85
8583356151669750614,0,0,0,5775,97,97
4451251125095515908,0,0,0,3480,58,58
4827506610024714737,0,0,0,5670,95,95
2801161018595246803,0,126,126,10080,43,43
4256959460351307650,0,144,144,9203,10,10
5233903074537201610,0,0,0,10073,168,168
2871436819514984784,0,0,0,3840,64,64
4306420451573774403,0,0,0,3300,0,0
5375816117319367604,0,0,0,7553,126,126
3847926160294691497,0,94,94,6330,13,13
5521678837855601848,0,60,60,8634,85,85
4123336705554745583,0,0,0,3360,56,56
3192627048799455127,0,0,0,10073,168,168
5664476668590101469,0,0,0,10080,168,168
3405502316047084916,0,0,0,9600,160,160
2647628535519736260,0,0,0,4200,70,70
5892815173990477226,0,0,0,3900,65,65
7974803066696813122,0,138,138,8634,7,7
8848508958075895345,0,0,0,4620,77,77
5917341130207245501,0,0,0,0,0,0
4980199276146020371,0,0,0,0,0,0
7135674401904833607,0,133,133,10073,36,36
5959374770143605540,0,56,56,10080,113,113
705676856432913100,0,35,35,4590,42,42
6527248572604288283,0,0,0,0,0,0
9201682678531139618,0,48,48,5460,34,34
5123043777683922379,0,0,0,3300,55,55
1156603085055048182,0,0,0,0,0,0
1914448156720761960,0,0,0,0,0,0
1401401456340655297,0,0,0,6720,112,112
7478014457302391612,0,0,0,4545,76,76
6550228532123102988,0,0,0,0,0,0
4666928725443745168,0,0,0,0,0,0
5043046815492880667,0,0,0,0,0,0
6174497977667007050,0,0,0,0,0,0
3681012496402166200,0,0,0,7133,119,119
5256341103866214827,0,0,0,2280,38,38
1921227243936268124,0,57,57,3420,1,1
3574596280020400750,0,46,46,6090,57,57
8470192683630427274,0,0,0,4425,74,74
4611767704502442878,0,0,0,0,0,0
6196446117674439279,0,0,0,4890,82,82
5879385017052376167,0,0,0,6300,105,105
7774947700484490068,0,0,0,6720,112,112
8545404528920786751,0,0,0,0,0,0
1595924481482000817,0,0,0,0,0,0
2996742730136048004,0,112,112,10073,57,57
2363064492569983119,0,97,97,7133,23,23
273630551366702124,0,0,0,0,0,0
3641074792592660237,0,0,0,4260,71,71
2746426715779371861,0,0,0,3960,66,66
5531703737646248995,0,0,0,3960,66,66
3333186489632460799,0,0,0,0,0,0
3382325020390614369,0,0,0,10073,168,168
6553741278048234584,0,0,0,5040,84,84
7547143808893116265,0,0,0,0,0,0
8127339523234435227,2434,41,41,2963,50,50
6982378963496974688,0,0,0,1740,29,29
5234978466378138480,0,0,0,3780,63,63
1372827424333082339,0,0,0,6600,110,110
5062754998522310743,0,0,0,5040,84,84
437812660264950790,0,0,0,3360,56,56
3939493751722425298,0,0,0,0,0,0
5278534828155558206,0,0,0,0,0,0
3150425710614255025,0,0,0,3990,67,67
3537616100905436305,0,77,77,5460,15,15
5636741385517666975,0,0,0,2940,49,49
4254094569675667688,0,0,0,0,0,0
1174555897733980976,0,0,0,5040,84,84
3647373970624200287,0,0,0,0,0,0
7588784486991764031,0,81,81,5396,10,10
4988902409042859708,0,0,0,0,0,0
2336733004258800269,0,0,0,4530,76,76
8947171767937824050,0,0,0,1799,30,30
4260580286906324931,0,0,0,0,0,0
5647843326339738955,0,0,0,0,0,0
6446327043621166284,2514,42,42,4627,78,78
4980429398078614973,0,91,91,6090,11,11
5536512184348604402,0,0,0,5880,98,98
6916462688035275643,0,0,0,0,0,0
4809887539090491763,0,0,0,4920,0,0
2144404441139574557,0,0,0,3990,67,67
8831995632492400889,2504,112,112,7570,57,57
5484691070179963995,0,0,0,10073,168,168
7613374911564844408,0,0,0,6300,105,105
5650255503970509955,0,0,0,0,0,0
7421407536615181179,0,97,97,7560,30,30
3456322877560445253,0,0,0,2730,46,46
8574652385960867900,0,119,119,7553,8,8
213124882750299254,0,0,0,0,0,0
1004567882358859299,0,0,0,0,0,0
4453748695800502904,0,0,0,4620,77,77
8987715496609682870,0,0,0,0,0,0
6087930808870724822,0,0,0,2010,34,34
7157409511980883754,0,63,63,5460,29,29
8994996999972949833,0,0,0,10073,168,168
